step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
301,PAYMENT,15297.51,C1645207462,61922.0,46624.49,M165404771,0.0,0.0,0,0
239,TRANSFER,1353399.33,C1175425849,0.0,0.0,C1230758993,3199052.05,4552451.37,0,0
403,TRANSFER,1443746.93,C786246939,0.0,0.0,C5782712,1.665661388E7,1.810036081E7,0,0
370,CASH_OUT,117400.29,C1867245189,0.0,0.0,C1328787326,372368.81,489769.09,0,0
357,CASH_IN,365714.4,C40842445,2677978.25,3043692.65,C899063247,474025.18,108310.78,0,0
612,CASH_IN,223183.45,C384041093,6718626.98,6941810.43,C475037945,735637.82,512454.37,0,0
235,PAYMENT,11935.05,C1994948511,243283.21,231348.15,M1354954978,0.0,0.0,0,0
298,PAYMENT,4620.38,C933459801,30243.0,25622.62,M902960444,0.0,0.0,0,0
301,CASH_OUT,121532.92,C714086109,748362.0,626829.08,C1705164353,0.0,121532.92,0,0
163,CASH_OUT,228048.97,C757884267,3653.0,0.0,C79692146,0.0,228048.97,0,0
46,CASH_OUT,143870.13,C574297572,0.0,0.0,C1593686413,2280515.2,2424385.32,0,0
225,CASH_OUT,317554.14,C1066579371,0.0,0.0,C429770176,2084511.04,2402065.18,0,0
18,CASH_OUT,251015.9,C807708135,3093.0,0.0,C2025876034,622720.41,873736.31,0,0
308,CASH_IN,201973.86,C2000722354,166046.04,368019.9,C179830407,421721.08,219747.22,0,0
351,PAYMENT,3436.08,C916135027,283417.73,279981.64,M1652807288,0.0,0.0,0,0
354,CASH_IN,55734.59,C1754380213,606.0,56340.59,C265494805,1596901.96,1541167.36,0,0
181,PAYMENT,15097.19,C1610132440,0.0,0.0,M1825049014,0.0,0.0,0,0
352,PAYMENT,9662.73,C345072170,30561.0,20898.27,M667793555,0.0,0.0,0,0
540,CASH_OUT,55330.83,C1991505846,40846.0,0.0,C1544769722,720636.1,775966.93,0,0
33,PAYMENT,8914.45,C950560819,51770.0,42855.55,M689841540,0.0,0.0,0,0
394,PAYMENT,3951.86,C210284542,168933.5,164981.64,M24937407,0.0,0.0,0,0
283,CASH_IN,323157.1,C731664933,1.22682679E7,1.2591425E7,C949660857,448933.74,125776.64,0,0
16,PAYMENT,4491.81,C1099410536,2531.0,0.0,M376282472,0.0,0.0,0,0
403,CASH_IN,295087.39,C1297949687,1.21732885E7,1.246837589E7,C607634615,2566149.08,2271061.69,0,0
351,CASH_IN,100918.04,C1454806373,21687.0,122605.04,C221637580,0.0,0.0,0,0
276,CASH_IN,271838.06,C330427272,3110518.82,3382356.88,C449830794,278588.54,6750.47,0,0
323,CASH_OUT,59224.86,C2028508235,0.0,0.0,C1489118044,253434.44,312659.29,0,0
305,PAYMENT,10272.74,C966923230,0.0,0.0,M516000946,0.0,0.0,0,0
34,CASH_IN,298332.31,C705843965,8284556.36,8582888.66,C1834456108,677860.9,379528.59,0,0
347,PAYMENT,31332.31,C1355114568,223378.0,192045.69,M1464971058,0.0,0.0,0,0
162,PAYMENT,20929.04,C2039889234,61226.0,40296.96,M802348049,0.0,0.0,0,0
249,CASH_IN,173703.01,C1068166275,109938.0,283641.01,C473786920,803618.83,629915.82,0,0
279,PAYMENT,21159.89,C495970874,5564.26,0.0,M544158910,0.0,0.0,0,0
182,PAYMENT,13436.05,C1887927992,466717.42,453281.37,M1497220011,0.0,0.0,0,0
517,CASH_OUT,128876.72,C891385568,31252.0,0.0,C132124147,1120887.4,1249764.11,0,0
346,PAYMENT,5840.17,C1066843192,61690.0,55849.83,M1973635620,0.0,0.0,0,0
38,TRANSFER,106789.65,C31455365,0.0,0.0,C530493244,239312.1,346101.74,0,0
10,CASH_IN,216336.87,C629485788,7713927.55,7930264.41,C1801307997,221212.53,279702.81,0,0
180,CASH_IN,91380.69,C1884005283,31797.0,123177.69,C1760202714,2571902.2,2480521.52,0,0
333,CASH_IN,177436.32,C1852085883,204107.0,381543.32,C239435937,1436871.21,1259434.89,0,0
400,TRANSFER,194398.27,C1965283700,0.0,0.0,C1796007035,198086.22,392484.49,0,0
307,CASH_IN,58085.38,C1906405998,5592.0,63677.38,C463417252,0.0,0.0,0,0
189,CASH_IN,88191.91,C2070818426,9954.0,98145.91,C1344359082,443346.49,355154.58,0,0
156,CASH_OUT,292447.17,C1848818751,0.0,0.0,C482153006,792920.5,1085367.67,0,0
41,CASH_IN,179107.94,C820968149,1197.0,180304.94,C196583373,2666608.36,2487500.42,0,0
406,PAYMENT,4442.4,C446321751,26017.99,21575.59,M562451481,0.0,0.0,0,0
233,CASH_OUT,31362.71,C1488397152,0.0,0.0,C1182077169,69232.83,142430.11,0,0
276,TRANSFER,233928.47,C631522604,0.0,0.0,C989748673,1509632.13,1743560.6,0,0
132,CASH_OUT,261567.85,C868911537,697055.56,435487.72,C1041505921,628657.02,890224.86,0,0
182,CASH_IN,352367.89,C1717379905,11419.0,363786.89,C617337339,2.668733119E7,2.63349633E7,0,0
182,CASH_IN,469124.04,C1888771046,10784.0,479908.04,C409867109,396799.36,0.0,0,0
131,PAYMENT,13368.08,C1654460707,0.0,0.0,M1170382860,0.0,0.0,0,0
17,CASH_IN,163279.54,C1813252798,5290351.51,5453631.05,C1747033745,351707.19,188427.65,0,0
305,TRANSFER,5441659.23,C559674551,0.0,0.0,C1435728978,1.045854991E7,1.590020914E7,0,0
597,PAYMENT,19969.94,C468437492,0.0,0.0,M1522040851,0.0,0.0,0,0
370,CASH_OUT,210208.02,C1994818597,11687.0,0.0,C282140731,0.0,210208.02,0,0
250,CASH_OUT,163417.14,C1776027622,0.0,0.0,C847603594,694836.17,858253.31,0,0
15,CASH_OUT,154439.93,C1106758024,0.0,0.0,C650695267,184498.25,658399.43,0,0
256,TRANSFER,107202.56,C1169983671,15996.0,0.0,C1021693669,2233021.68,2340224.24,0,0
304,PAYMENT,6622.17,C7908147,418772.05,412149.88,M40491839,0.0,0.0,0,0
19,CASH_OUT,195970.81,C944819103,301949.0,105978.19,C1537494043,115488.0,311458.8,0,0
119,CASH_OUT,325155.87,C1663734370,0.0,0.0,C228481895,2.388511904E7,2.421027491E7,0,0
226,CASH_IN,12967.32,C337258971,13012.77,25980.09,C158315020,1.767582993E7,1.76628626E7,0,0
40,CASH_OUT,155284.14,C1067139921,0.0,0.0,C104007316,1481103.09,1636387.24,0,0
153,CASH_OUT,256168.3,C1686441089,0.0,0.0,C1992387688,2309013.42,2565181.73,0,0
234,CASH_OUT,53281.06,C1928649537,0.0,0.0,C1331414036,4310939.94,4364220.99,0,0
17,PAYMENT,8575.73,C257771180,228766.16,220190.44,M1470574610,0.0,0.0,0,0
205,PAYMENT,15509.27,C1296689563,295276.0,279766.73,M2102378816,0.0,0.0,0,0
403,CASH_IN,243073.2,C1358988679,0.0,243073.2,C172075402,2551084.35,2308011.15,0,0
404,CASH_OUT,64926.81,C1176650906,344533.27,279606.46,C554652016,2446008.65,2510935.46,0,0
204,CASH_OUT,313812.31,C699835998,21304.0,0.0,C216907015,0.0,313812.31,0,0
136,CASH_OUT,126704.28,C1858770688,10476.0,0.0,C726864847,451665.76,578370.04,0,0
225,CASH_IN,7100.64,C513781558,995515.11,1002615.75,C1317182450,94597.65,87497.01,0,0
162,CASH_OUT,46336.96,C797056899,0.0,0.0,C991409329,220944.99,267281.95,0,0
282,CASH_OUT,221116.52,C1092885629,0.0,0.0,C1985253789,2577322.91,2798439.43,0,0
324,PAYMENT,24620.77,C355501086,0.0,0.0,M566176826,0.0,0.0,0,0
303,PAYMENT,5969.2,C134486232,0.0,0.0,M1972031814,0.0,0.0,0,0
376,CASH_OUT,153886.35,C1188674943,0.0,0.0,C1189931470,2843430.98,2997317.34,0,0
129,CASH_IN,144985.05,C515295604,8542039.71,8687024.76,C1623938409,251180.01,106194.97,0,0
297,CASH_IN,188818.26,C2032549269,1.681902067E7,1.700783893E7,C1662757248,217281.68,28463.42,0,0
451,CASH_IN,262814.76,C848149056,1414366.05,1677180.81,C1409743997,631976.19,369161.43,0,0
136,CASH_IN,130865.14,C368113094,1.056288025E7,1.06937454E7,C1957081050,234531.63,103666.49,0,0
139,CASH_IN,171101.62,C640692515,8191508.29,8362609.91,C977498838,1595716.56,1424614.94,0,0
11,CASH_OUT,385740.09,C220676307,656954.61,271214.53,C562004858,6061663.7,6447403.79,0,0
402,CASH_OUT,39776.39,C1361758984,49040.0,9263.61,C1329447214,0.0,39776.39,0,0
163,CASH_OUT,45821.93,C713971656,40328.0,0.0,C1889503892,600541.73,646363.66,0,0
208,PAYMENT,8204.69,C43052681,10766.0,2561.31,M1345421118,0.0,0.0,0,0
345,CASH_IN,108611.82,C1965879626,1.789756437E7,1.800617619E7,C706568771,185433.76,76821.94,0,0
304,PAYMENT,14645.8,C1490597853,32029.0,17383.2,M795844694,0.0,0.0,0,0
158,TRANSFER,587302.25,C347101506,35996.0,0.0,C1521230655,0.0,587302.25,0,0
209,CASH_OUT,204791.63,C475482153,0.0,0.0,C591344226,312238.54,517030.17,0,0
403,CASH_OUT,639.93,C111757298,17073.0,16433.07,C967867510,6778227.74,6778867.67,0,0
225,CASH_IN,7571.61,C119998877,8212216.71,8219788.31,C268163572,1618775.28,1611203.67,0,0
34,CASH_OUT,186828.7,C2021143712,0.0,0.0,C1454226183,1122128.58,1446179.91,0,0
157,CASH_OUT,193510.37,C769703094,471115.74,277605.36,C580774916,3154879.25,3348389.62,0,0
18,PAYMENT,17355.19,C381704361,141306.65,123951.46,M1452044281,0.0,0.0,0,0
280,PAYMENT,19560.49,C689481506,52920.0,33359.51,M1930900766,0.0,0.0,0,0
399,PAYMENT,18407.22,C902285694,20935.03,2527.82,M1012009618,0.0,0.0,0,0
346,CASH_IN,53503.61,C1687433444,1.241836136E7,1.247186497E7,C2044060038,342042.53,156462.4,0,0
134,PAYMENT,27995.21,C1945639044,0.0,0.0,M204676553,0.0,0.0,0,0
422,PAYMENT,23542.18,C2065049187,0.0,0.0,M2084934967,0.0,0.0,0,0
202,PAYMENT,6758.84,C1346298193,660.0,0.0,M130702464,0.0,0.0,0,0
469,CASH_IN,140327.87,C1824803058,51589.0,191916.87,C1038214004,2579339.46,2439011.59,0,0
38,PAYMENT,6374.89,C2055829931,0.0,0.0,M1280365702,0.0,0.0,0,0
300,CASH_OUT,300204.14,C1624127292,0.0,0.0,C648784258,341513.47,641717.61,0,0
134,CASH_OUT,65262.29,C1113059606,0.0,0.0,C33712880,9906507.49,9849692.56,0,0
384,PAYMENT,9415.25,C1702852512,10235.0,819.75,M351895410,0.0,0.0,0,0
451,CASH_IN,21033.17,C424951692,9479417.95,9500451.12,C447151153,199305.2,178272.03,0,0
335,CASH_IN,403167.07,C748856607,4171061.78,4574228.85,C701619385,1068798.51,665631.44,0,0
188,PAYMENT,2127.76,C1632071930,54293.0,52165.24,M605862804,0.0,0.0,0,0
215,CASH_OUT,19109.46,C1799226337,0.0,0.0,C1476871993,1473609.75,1492719.2,0,0
358,PAYMENT,20273.47,C846142192,50075.02,29801.55,M932421815,0.0,0.0,0,0
12,PAYMENT,4427.35,C1112437986,131230.25,126802.89,M1020285963,0.0,0.0,0,0
17,PAYMENT,9468.55,C536869722,791294.57,781826.02,M421445716,0.0,0.0,0,0
374,CASH_OUT,205624.29,C1084513416,0.0,0.0,C136059541,258426.35,464050.63,0,0
18,CASH_OUT,114232.78,C567451413,0.0,0.0,C1970911987,2032113.38,2146346.15,0,0
227,CASH_IN,328995.51,C91786312,3942688.1,4271683.61,C1826147967,2711007.57,2382012.06,0,0
684,CASH_IN,38570.53,C1221453376,3000431.93,3039002.45,C123902103,523823.04,485252.51,0,0
34,CASH_OUT,133073.74,C1060022832,0.0,0.0,C2135219903,850002.3,1159279.62,0,0
331,TRANSFER,650876.22,C1302335663,0.0,0.0,C649080749,3550974.36,4201850.58,0,0
372,PAYMENT,2175.21,C1670565111,0.0,0.0,M1813040852,0.0,0.0,0,0
328,CASH_IN,283352.14,C1281092281,92404.0,375756.14,C1682336479,94023.88,0.0,0,0
44,CASH_OUT,128318.77,C1990242245,0.0,0.0,C948734440,2377589.88,2505908.65,0,0
12,PAYMENT,1717.39,C661881284,48732.0,47014.61,M1533235937,0.0,0.0,0,0
404,PAYMENT,7721.77,C1792786765,0.0,0.0,M1261084382,0.0,0.0,0,0
162,TRANSFER,956031.54,C1603774507,0.0,0.0,C197775550,3719817.06,4675848.61,0,0
255,PAYMENT,9688.79,C525877918,237667.62,227978.83,M413062873,0.0,0.0,0,0
347,PAYMENT,8604.07,C1055977490,2431.73,0.0,M406452998,0.0,0.0,0,0
279,CASH_OUT,175368.62,C459433415,47071.0,0.0,C1577743765,0.0,175368.62,0,0
204,CASH_OUT,249718.88,C756524348,0.0,0.0,C1380194242,259278.01,508996.89,0,0
299,CASH_OUT,293692.26,C976983479,11168.0,0.0,C2112596201,133485.78,427178.03,0,0
237,PAYMENT,3815.79,C1031190776,14772.0,10956.21,M1542197377,0.0,0.0,0,0
183,TRANSFER,471967.42,C1681396986,0.0,0.0,C327127674,632934.79,1104902.21,0,0
131,CASH_IN,359123.48,C478789756,332404.27,691527.75,C1757597360,360054.61,931.13,0,0
299,TRANSFER,584205.03,C2139458626,921097.0,336891.97,C1512446324,140050.8,724255.83,0,0
297,CASH_OUT,421065.05,C1139820127,0.0,0.0,C1034267928,1571866.46,1992931.5,0,0
371,CASH_OUT,289199.37,C380369504,503.0,0.0,C1402118819,0.0,289199.37,0,0
10,CASH_IN,242542.47,C1761224601,20815.0,263357.47,C253965496,537.0,0.0,0,0
43,CASH_OUT,148378.06,C13064646,10840.0,0.0,C1161521028,0.0,148378.06,0,0
206,TRANSFER,166786.85,C1708081323,8137.33,0.0,C1969397506,251751.88,418538.72,0,0
300,CASH_IN,134933.65,C513834394,1.054638799E7,1.068132164E7,C1969148318,144995.68,10062.03,0,0
301,CASH_OUT,334764.86,C1321694911,51441.0,0.0,C693993617,134375.29,469140.15,0,0
135,PAYMENT,16242.73,C558164410,0.0,0.0,M960353406,0.0,0.0,0,0
44,PAYMENT,11662.95,C181576221,5087.0,0.0,M606363634,0.0,0.0,0,0
234,CASH_IN,357148.21,C1080085566,3832945.0,4190093.22,C1781277877,1321866.43,964718.22,0,0
692,PAYMENT,22084.82,C1376230203,166545.39,144460.56,M163572816,0.0,0.0,0,0
229,TRANSFER,1027815.76,C1733949569,0.0,0.0,C234308538,4661328.46,5689144.21,0,0
228,CASH_OUT,152039.83,C2009189732,103860.0,0.0,C999571595,474260.98,626300.82,0,0
307,CASH_OUT,6244.77,C2016788558,293.0,0.0,C1513380844,1742.76,7987.53,0,0
250,CASH_OUT,488845.46,C461258599,10147.0,0.0,C1500963875,460912.96,949758.42,0,0
357,CASH_IN,47811.62,C1875108315,1074.0,48885.62,C2079783519,3568528.43,3520716.81,0,0
158,CASH_OUT,198307.69,C1819786629,45529.0,0.0,C562378084,0.0,198307.69,0,0
522,PAYMENT,8093.3,C1386038837,6148.0,0.0,M179378919,0.0,0.0,0,0
35,CASH_OUT,223334.33,C1375000531,324118.29,100783.97,C616244771,3645370.87,3868705.2,0,0
299,PAYMENT,947.91,C2004573875,72927.0,71979.09,M229736623,0.0,0.0,0,0
14,PAYMENT,11489.55,C508227861,445676.53,434186.99,M997159712,0.0,0.0,0,0
135,CASH_IN,28938.23,C52757953,8899570.48,8928508.71,C1805199336,76564.37,47626.14,0,0
350,CASH_IN,53359.16,C1040530423,12145.0,65504.16,C1188089653,309777.04,256417.89,0,0
254,CASH_IN,95031.59,C220235098,672295.28,767326.87,C608956679,4926251.49,4831219.9,0,0
211,CASH_IN,357764.54,C1403781016,42508.0,400272.54,C1160697650,278239.75,0.0,0,0
208,CASH_OUT,215530.96,C1072276179,45015.0,0.0,C313106059,321878.65,537409.61,0,0
226,TRANSFER,1218348.5,C246160146,247457.52,0.0,C1372353180,1914359.15,3132707.65,0,0
375,CASH_IN,236958.08,C163674288,23256.0,260214.08,C769447478,330115.66,93157.58,0,0
404,CASH_OUT,30863.52,C1934548753,50604.0,19740.48,C1213634898,188433.19,219296.71,0,0
307,TRANSFER,422641.72,C1294255474,199426.0,0.0,C698339097,760883.19,1183524.91,0,0
184,TRANSFER,622097.11,C413094999,50762.71,0.0,C785425329,3789857.44,4411954.55,0,0
160,CASH_IN,118255.6,C1633617414,4269901.17,4388156.77,C1799331816,289138.23,170882.63,0,0
230,CASH_OUT,321616.23,C1766713411,2057.0,0.0,C333868203,0.0,321616.23,0,0
189,TRANSFER,121575.87,C1170962946,0.0,0.0,C1231765247,503273.48,624849.35,0,0
14,PAYMENT,17790.93,C470756546,0.0,0.0,M1027306555,0.0,0.0,0,0
644,CASH_OUT,167092.36,C556789614,75547.0,0.0,C2017446116,37536.95,204629.31,0,0
239,CASH_OUT,249351.7,C707812839,0.0,0.0,C1868541252,5301282.72,5550634.42,0,0
565,TRANSFER,543816.58,C959457342,28818.0,0.0,C205930508,90714.63,634531.21,0,0
203,PAYMENT,10060.6,C176303869,597886.0,587825.4,M1012768912,0.0,0.0,0,0
229,PAYMENT,6785.75,C898253952,186820.67,180034.92,M1221621025,0.0,0.0,0,0
130,CASH_IN,197580.75,C1154265375,1205200.35,1402781.1,C142409385,1982224.36,1784643.61,0,0
182,CASH_OUT,140158.45,C1918294886,0.0,0.0,C1627395463,182695.42,322853.87,0,0
10,CASH_IN,144862.87,C603098189,10371.0,155233.87,C41792607,0.0,0.0,0,0
38,CASH_IN,100861.77,C692277389,3604909.96,3705771.73,C1883852875,141082.92,40221.15,0,0
286,PAYMENT,17597.4,C2031079792,19986.0,2388.6,M69470607,0.0,0.0,0,0
380,CASH_IN,170201.61,C1829159129,39727.0,209928.61,C232785081,4528828.34,4358626.73,0,0
11,CASH_IN,146753.93,C963646356,2.143267634E7,2.157943027E7,C1646031543,177657.29,30903.36,0,0
132,CASH_OUT,135360.76,C8851367,21672.0,0.0,C461932706,1351108.19,1740313.43,0,0
305,PAYMENT,5216.0,C1183790238,0.0,0.0,M632311522,0.0,0.0,0,0
38,TRANSFER,392391.12,C801729162,0.0,0.0,C285187535,877071.63,1269462.75,0,0
325,CASH_OUT,17924.12,C2132036859,0.0,0.0,C1122968749,774170.44,792094.55,0,0
230,PAYMENT,10117.71,C652883663,3091.0,0.0,M730126393,0.0,0.0,0,0
332,CASH_OUT,78572.0,C349867831,19779.0,0.0,C334625809,0.0,78572.0,0,0
40,CASH_OUT,2198.7,C333677701,0.0,0.0,C1906242869,36224.04,61918.48,0,0
321,PAYMENT,6507.59,C874389845,75038.0,68530.41,M409928837,0.0,0.0,0,0
161,CASH_IN,306319.03,C1852494054,1.790345314E7,1.820977216E7,C1029944996,830809.01,524489.98,0,0
275,CASH_OUT,128319.7,C867595709,28065.0,0.0,C1883069339,0.0,128319.7,0,0
355,PAYMENT,4592.63,C1734539129,91439.16,86846.52,M1210896792,0.0,0.0,0,0
212,CASH_IN,164292.96,C135911826,65044.0,229336.96,C347510670,0.0,0.0,0,0
599,PAYMENT,7386.28,C385890055,13355.0,5968.72,M1434438157,0.0,0.0,0,0
382,CASH_IN,178867.15,C1410358028,3918284.95,4097152.11,C354903995,1.152184353E7,1.134297638E7,0,0
10,PAYMENT,1200.75,C155474993,11108.0,9907.25,M264050975,0.0,0.0,0,0
374,CASH_OUT,255826.8,C2144847291,0.0,0.0,C771682676,383005.91,638832.7,0,0
355,DEBIT,14707.72,C1166415858,0.0,0.0,C693418586,17583.05,32290.77,0,0
565,PAYMENT,1490.86,C199693171,3160.0,1669.14,M1241968431,0.0,0.0,0,0
588,TRANSFER,240577.35,C1816325534,141839.0,0.0,C1761038538,2883393.27,3123970.62,0,0
233,CASH_OUT,25825.56,C538456823,0.0,0.0,C916297790,205258.12,231083.68,0,0
17,PAYMENT,14101.91,C1553894635,44184.0,30082.09,M674475842,0.0,0.0,0,0
235,CASH_IN,126240.93,C1868467322,2983088.27,3109329.2,C116305129,1876423.08,1750182.14,0,0
281,PAYMENT,48825.82,C167728319,0.0,0.0,M505138913,0.0,0.0,0,0
154,CASH_IN,123845.06,C1106983271,21980.0,145825.06,C2004090825,4080662.14,3956817.09,0,0
276,TRANSFER,168570.5,C1870629825,0.0,0.0,C40056769,906868.86,1075439.36,0,0
20,PAYMENT,162.45,C1298879323,367056.0,366893.55,M553979325,0.0,0.0,0,0
252,CASH_IN,21484.17,C2053460547,9046697.58,9068181.76,C992699720,885102.88,863618.71,0,0
161,CASH_OUT,75075.73,C954698971,0.0,0.0,C1427098111,82482.81,157558.54,0,0
180,PAYMENT,20495.35,C541528741,0.0,0.0,M1539533987,0.0,0.0,0,0
232,CASH_OUT,185400.64,C557722889,168008.0,0.0,C1710662140,5762.55,191163.19,0,0
140,PAYMENT,8296.6,C1244480253,54099.8,45803.2,M466181930,0.0,0.0,0,0
39,CASH_IN,686340.13,C917701463,2942642.33,3628982.46,C1396901393,734982.67,48642.54,0,0
202,TRANSFER,157730.37,C1848170332,0.0,0.0,C687989506,869573.55,1027303.92,0,0
191,CASH_OUT,18704.47,C530810689,42518.38,23813.91,C1890494814,66235.35,84939.82,0,0
355,CASH_OUT,186392.48,C1187351609,315337.0,128944.52,C760927186,0.0,186392.48,0,0
36,CASH_IN,180809.96,C1547224923,792002.71,972812.67,C1011444814,766040.48,585230.51,0,0
229,PAYMENT,26196.9,C1920622595,10154.0,0.0,M109795277,0.0,0.0,0,0
204,PAYMENT,5512.41,C1679038733,0.0,0.0,M1788753691,0.0,0.0,0,0
325,CASH_OUT,175935.46,C1922212688,0.0,0.0,C21556541,1427907.53,1603842.99,0,0
378,TRANSFER,147127.22,C353819822,286964.51,139837.29,C740589443,1666783.93,1813911.15,0,0
189,TRANSFER,201175.97,C1711464014,205625.09,4449.12,C1231851996,394459.62,595635.59,0,0
301,CASH_IN,226412.75,C1142874918,3581.0,229993.75,C74467989,42879.73,0.0,0,0
400,CASH_IN,34081.47,C1792898319,103012.0,137093.47,C1907656116,1477249.34,1443167.87,0,0
352,CASH_OUT,64232.8,C1789164528,141.0,0.0,C1152780087,4272963.1,4337195.9,0,0
299,CASH_IN,453707.03,C1056169352,91096.0,544803.03,C236854969,305646.64,0.0,0,0
208,PAYMENT,33271.41,C1114330621,407228.5,373957.09,M708720743,0.0,0.0,0,0
280,CASH_IN,104738.22,C1092405273,4211218.22,4315956.44,C1876675550,124797.35,20059.13,0,0
133,PAYMENT,14581.55,C463985830,10657.0,0.0,M526668594,0.0,0.0,0,0
182,PAYMENT,26807.52,C904759095,39443.0,12635.48,M202125065,0.0,0.0,0,0
306,CASH_IN,70139.71,C886642041,132.0,70271.71,C1238163567,3084373.35,3014233.63,0,0
159,CASH_OUT,214255.63,C1247144147,205249.0,0.0,C283542217,273115.26,487370.89,0,0
661,PAYMENT,16119.34,C1240354748,100076.0,83956.66,M764230177,0.0,0.0,0,0
370,PAYMENT,9440.17,C719148381,20973.0,11532.83,M1165251425,0.0,0.0,0,0
286,CASH_IN,109510.81,C913946050,51832.0,161342.81,C794265734,0.0,0.0,0,0
233,PAYMENT,22376.49,C162791097,1806.0,0.0,M615907874,0.0,0.0,0,0
333,PAYMENT,35314.32,C1566732851,32177.0,0.0,M49423521,0.0,0.0,0,0
550,CASH_IN,294192.81,C1069641592,855743.84,1149936.65,C1997236253,1399657.02,1105464.21,0,0
383,PAYMENT,5165.75,C1835452682,25557.0,20391.25,M305839474,0.0,0.0,0,0
43,CASH_OUT,60347.16,C1417497513,0.0,0.0,C1723324881,190496.63,250843.79,0,0
347,CASH_IN,275417.82,C490211103,6456931.59,6732349.41,C1126422664,583647.15,308229.33,0,0
346,CASH_OUT,177906.41,C36431679,0.0,0.0,C1780194403,691640.39,869546.8,0,0
381,CASH_OUT,250520.85,C1272509518,10482.0,0.0,C1859107353,0.0,250520.85,0,0
599,CASH_OUT,170787.62,C2035815762,10472.69,0.0,C1645392153,318259.72,489047.34,0,0
211,PAYMENT,12871.69,C1512805127,776.0,0.0,M123515626,0.0,0.0,0,0
162,PAYMENT,7724.9,C309636794,10356.0,2631.1,M460199310,0.0,0.0,0,0
407,PAYMENT,7646.57,C768236417,0.0,0.0,M156372063,0.0,0.0,0,0
260,CASH_OUT,110895.3,C1293968866,14831.0,0.0,C1928957232,0.0,110895.3,0,0
142,CASH_OUT,189565.74,C2069321110,0.0,0.0,C1846277940,2635674.1,2825239.83,0,0
403,CASH_OUT,156476.28,C1997625638,101554.88,0.0,C541706691,328427.02,484903.3,0,0
10,PAYMENT,922.33,C439828135,0.0,0.0,M1763686808,0.0,0.0,0,0
298,PAYMENT,12013.43,C1543848972,355108.0,343094.58,M1527588573,0.0,0.0,0,0
14,CASH_OUT,67210.09,C585707334,0.0,0.0,C1450622751,1220550.84,946185.24,0,0
179,CASH_IN,104930.12,C1302098318,1570395.46,1675325.58,C1485630456,822724.98,717794.86,0,0
277,TRANSFER,547454.35,C338855713,31881.0,0.0,C1979233115,140737.24,688191.6,0,0
302,PAYMENT,9268.26,C1831537747,10298.59,1030.33,M322287748,0.0,0.0,0,0
211,PAYMENT,6610.66,C558620546,0.0,0.0,M1541591919,0.0,0.0,0,0
333,TRANSFER,3489917.95,C1034659183,0.0,0.0,C89591831,2.993570494E7,3.342562289E7,0,0
158,CASH_OUT,211405.45,C1635931666,41760.0,0.0,C1844615958,362535.68,573941.14,0,0
327,CASH_OUT,85159.92,C1241305493,270.0,0.0,C1690023918,705427.28,790587.2,0,0
154,PAYMENT,6828.25,C438129760,0.0,0.0,M328561136,0.0,0.0,0,0
236,CASH_IN,130079.57,C2071811436,1589623.43,1719703.0,C1391594687,602796.68,472717.11,0,0
544,CASH_IN,58250.74,C1981554779,3937537.46,3995788.19,C1780888547,69289.37,11038.63,0,0
260,PAYMENT,1192.85,C87995946,10355.02,9162.17,M1515818077,0.0,0.0,0,0
281,CASH_IN,45677.29,C700010217,15252.0,60929.29,C1334089580,0.0,0.0,0,0
179,CASH_OUT,172426.25,C68000021,0.0,0.0,C970860906,1771917.01,1944343.26,0,0
404,CASH_OUT,129614.78,C297932879,0.0,0.0,C1595269038,7767780.01,7897394.8,0,0
405,CASH_IN,301903.86,C255914176,1812579.98,2114483.84,C395795230,1.213494711E7,1.183304325E7,0,0
356,PAYMENT,2684.64,C1458113938,105483.0,102798.36,M142554308,0.0,0.0,0,0
302,PAYMENT,1472.5,C285692632,105444.0,103971.5,M2012147962,0.0,0.0,0,0
302,CASH_IN,102155.32,C1635271443,1331424.87,1433580.19,C1728911659,105071.47,2916.15,0,0
354,CASH_OUT,97226.78,C1774415488,12860.0,0.0,C1629216782,59561.41,156788.19,0,0
186,CASH_OUT,96678.37,C214465083,4699.91,0.0,C1427986460,332568.94,429247.31,0,0
323,CASH_OUT,33087.07,C115078359,0.0,0.0,C1211317010,4840133.31,4873220.38,0,0
278,PAYMENT,13446.05,C1196547119,0.0,0.0,M1185009484,0.0,0.0,0,0
155,CASH_OUT,37470.86,C1830825110,0.0,0.0,C1961646906,257620.82,295091.68,0,0
10,CASH_OUT,116214.35,C1034310192,0.0,0.0,C207619981,196690.8,238893.71,0,0
212,CASH_OUT,242042.41,C1364581725,102187.0,0.0,C2092841220,0.0,242042.41,0,0
12,CASH_OUT,214462.06,C1154984374,0.0,0.0,C305793941,4541785.55,4732226.89,0,0
255,CASH_OUT,104079.36,C2074151505,30870.0,0.0,C1843590308,2180549.11,2284628.47,0,0
226,CASH_IN,3202.11,C1669306573,1.271282397E7,1.271602608E7,C1441178068,377422.96,374220.85,0,0
212,TRANSFER,335893.0,C978545930,0.0,0.0,C1835188913,1232232.05,1568125.05,0,0
154,PAYMENT,15526.71,C368191466,0.0,0.0,M2093562808,0.0,0.0,0,0
567,CASH_OUT,704935.51,C56956845,115.0,0.0,C501407019,587659.86,1292595.37,0,0
